genre,file_path,tempo,spectral_centroid,zero_crossing_rate,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00007.wav,107.666015625,1358.9954445281364,0.07312700901488786,-286.7648,135.92358,-24.435642,36.658123,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559708,-4.3460455,7855.681,530.6477,524.05566,142.76888,155.03932,71.122795,105.76419,155.4495,87.29625,104.58337,82.374435,93.08061,68.90875
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00008.wav,135.99917763157896,1516.848913603582,0.07877792983855375,-292.093,127.76223,-29.910954,37.434177,-9.569949,5.109292,-13.825463,7.040886,-7.0332546,6.498645,-9.904662,4.711042,0.36506924,4867.0347,252.69746,201.96495,85.85785,112.58077,77.41208,84.465256,61.50833,93.65803,97.11915,119.5516,122.62164,164.89038
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00009.wav,129.19921875,1216.3713864035042,0.056246752344354216,-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.28007,8.684677,-8.132967,3.4333065,-1.4450533,5140.3584,594.8048,222.03104,75.50103,121.006836,63.851048,70.53017,55.492558,84.04758,59.022465,59.21221,62.929585,80.89487
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00010.wav,103.359375,1497.5036380467263,0.08621732707366589,-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287155,-8.980798,6.0593615,-3.308112,7.6189456,3.8063483,6209.205,259.8459,514.70557,119.81269,146.31332,137.21191,92.152954,134.49521,119.62204,94.499344,163.55312,158.33434,144.3195
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00011.wav,151.99908088235293,950.1801498031009,0.06075721734822119,-385.35327,177.20355,-9.33685,24.37912,5.799284,-4.5660625,-6.359218,-6.949474,-4.122529,3.8736925,-0.33930978,-0.9373089,-3.6557696,1543.18,671.6305,184.47939,142.82278,64.32398,76.2359,51.325745,51.01004,56.04678,97.336,110.4583,51.32259,93.563965
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00012.wav,117.45383522727273,1180.5324896152026,0.06596252960653519,-362.7318,143.90761,-19.005598,30.651041,1.0206413,0.27225107,-7.991961,-3.8471584,-8.934133,3.276335,-4.429236,3.662749,4.9254327,7759.93,1299.1167,512.65936,104.033356,116.04863,74.30346,88.69799,55.521873,116.95795,97.33016,201.70396,256.1205,221.50914
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00013.wav,129.19921875,1388.1392656380106,0.08087606643948182,-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063068,-5.795961,7.6833076,-3.6783319,2.5477433,-3.4992898,9883.162,1649.3604,410.83426,128.6014,153.17145,112.82486,86.90364,106.11735,151.21373,170.73753,178.0751,119.55155,107.90426
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00014.wav,143.5546875,1279.5154519537928,0.06845076251933488,-324.6393,147.81375,-31.926256,27.40502,-4.5023103,-4.1688004,-12.597459,-5.1306887,-7.7447643,0.84441334,-8.192252,-0.82764465,0.9923773,5526.853,690.9679,279.62265,72.79979,146.44836,90.72078,89.91914,70.01587,66.71434,77.59525,65.16587,99.40086,150.2031
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00015.wav,123.046875,1371.4447396060214,0.07571871374709976,-449.5024,124.97929,-19.903536,27.45521,-5.7697797,2.218913,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.249033,4.427051,4774.4414,1119.0425,191.24254,207.30104,97.66037,33.819027,79.16927,138.56479,269.13196,218.03154,317.6712,201.3981,143.42719
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00016.wav,99.38401442307692,1054.7328868522359,0.04765745843000773,-482.57535,154.85045,-5.0330462,29.729904,-1.8655614,8.21654,-4.778444,9.632519,-3.3466733,4.530603,-10.102243,-0.6701806,-2.44897,4793.4536,250.5236,243.68034,48.323273,156.295,39.253887,77.3129,60.785835,116.309006,79.238655,129.83195,73.22655,72.76435
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00017.wav,117.45383522727273,1358.6023759424515,0.08107885610015468,-311.5614,148.68465,-33.492855,10.352457,-12.897486,1.2300146,-12.900196,0.80692005,-9.733505,2.0582037,-5.113307,6.7274017,4.6117973,10697.734,810.15186,225.46814,448.94305,134.60876,126.92568,99.68682,53.65031,80.09584,111.90033,146.25655,134.58977,191.16837
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00018.wav,129.19921875,1157.8655406408493,0.0706663434116396,-405.63312,145.72554,-0.8494923,23.064943,9.217205,-2.6364684,-5.7427993,-2.079298,-0.63836616,6.745994,2.7888033,2.4446673,5.083243,4821.0635,1866.7498,454.4601,202.86864,89.28205,71.52546,70.57455,162.78261,106.74868,95.120346,128.96262,145.94041,108.47437
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00019.wav,123.046875,1185.144479134992,0.057628894165699926,-475.8085,141.50447,-8.465949,34.003716,0.5104437,6.037262,0.0038523427,9.544266,2.1649945,7.102437,-8.052561,-0.11562466,0.76368,5816.543,1230.3236,471.64328,66.30674,151.75533,38.048374,91.312035,212.3967,134.01881,128.70807,159.30963,118.810715,172.27452
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00020.wav,143.5546875,1218.1514494719818,0.0697996725154679,-300.90747,161.12791,-24.245857,27.956917,-2.8630512,2.3890126,-11.268324,0.2230978,-6.8389344,6.0936522,-8.139803,-1.8150443,-4.120981,5360.2603,911.65814,316.30878,160.51259,129.65385,72.51551,84.56835,85.89535,70.351616,76.606186,114.876526,127.63286,124.59359
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00021.wav,135.99917763157896,1371.3948853640532,0.07953924074342614,-278.16513,147.88019,-31.550196,20.351751,-9.574066,-6.2306337,-13.595258,-0.6612344,-7.273572,1.0149179,-11.7618265,-0.96557975,-2.2157323,9440.823,683.6241,192.80478,131.52092,108.399445,167.39203,111.80588,118.58901,76.77671,108.803764,84.77486,73.96434,141.32253
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00022.wav,107.666015625,1211.4313268289068,0.06844094402552205,-278.80756,160.00061,-28.392513,23.027172,-2.7092493,3.0009243,-11.297819,-0.5161018,-11.366227,3.1746962,-5.085273,4.348031,-4.0713315,9722.196,463.69586,433.08386,140.63689,195.01578,59.3116,87.9476,52.64646,87.21992,45.80368,96.37831,71.870544,64.22416
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00023.wav,117.45383522727273,983.9717194937225,0.04421683161736272,-406.84668,163.08134,-2.3728123,32.416626,7.946261,9.632712,-5.4567194,9.490358,-3.0608041,10.187205,-10.35241,-5.4048333,-8.054706,3321.745,220.25706,413.62433,85.67488,95.87025,59.94399,75.442406,36.987156,37.271214,50.842567,92.62894,86.401535,87.01809
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00024.wav,151.99908088235293,1253.0323992049643,0.07162893343967518,-223.18733,163.25397,-34.412884,24.186995,-10.303666,3.2221324,-12.889323,0.80370414,-14.28119,1.6788578,-10.140899,0.23151693,-4.558466,1954.464,322.3222,60.312943,63.668118,84.4825,71.17653,57.904545,74.7653,63.898964,85.1382,62.89766,80.16579,68.345474
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00025.wav,129.19921875,1184.272616731386,0.0682921560808198,-221.30133,173.31781,-37.445778,24.355968,-8.682667,3.3846245,-12.84479,1.0788687,-15.323445,0.42382577,-9.6230135,2.288309,-4.490512,880.93945,383.96786,81.17165,36.60861,46.556755,51.52223,38.367706,44.19461,56.03236,66.519356,66.43557,77.62199,63.808834
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00026.wav,151.99908088235293,1278.5184062359633,0.08173216357308585,-319.2353,143.68849,-31.174318,10.929482,-5.559396,-4.257987,-8.956228,-5.5805836,-8.02272,2.3428679,-4.4802847,-0.32078663,0.96291196,9464.289,680.45996,496.76865,375.162,151.42262,125.609665,56.13353,118.018524,89.20993,99.658424,125.03396,87.42196,79.079544
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00027.wav,129.19921875,901.7378802312896,0.053432620963843776,-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550474,0.15556985,-11.136406,3.576607,-10.338357,-1.080784,-4.597426,4060.8843,146.32721,323.00748,88.94866,120.98059,91.963844,50.6713,48.02346,94.59772,50.42526,63.250603,88.806435,95.8159
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00028.wav,151.99908088235293,1314.399292126819,0.08109509437838361,-228.95596,153.91904,-30.704666,20.802929,-6.099663,1.1756067,-10.78928,-3.8661342,-11.594046,0.86720824,-8.299901,-0.71556646,-3.077816,3135.946,903.2891,304.75504,130.81123,148.30759,78.12496,109.20077,102.8422,62.072723,79.76038,98.35201,63.406914,105.38439
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00029.wav,135.99917763157896,1559.304028746667,0.09219376873066512,-297.12802,130.24132,-30.590057,27.473572,-7.0638957,1.9754051,-11.136684,4.744581,-8.7696905,5.404951,-5.3879395,4.4562883,1.7435378,12944.245,1557.859,331.32275,83.63437,185.40894,127.637146,107.99127,70.35266,146.23347,107.06268,242.40158,161.93692,184.35971
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00030.wav,117.45383522727273,1243.6691621009502,0.06370465366395979,-315.7878,149.6681,-30.549932,23.213522,-8.686289,-10.101967,-15.724107,-4.040028,-7.6393766,0.046327997,-11.144776,-7.673778,-5.867613,3950.1794,506.44693,429.1903,56.497944,230.97997,54.311882,87.00903,72.7652,97.14549,73.25138,53.333347,71.83986,63.316864
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00031.wav,112.34714673913044,822.6139611536199,0.03944315545243619,-374.00146,172.43167,6.4013906,20.147358,5.863239,1.5984083,-6.7120857,-1.1907266,-0.28920582,0.33138126,-6.5567055,-7.3027678,-7.334053,5774.392,538.8511,647.08344,145.44724,270.64743,96.30511,74.21297,76.17355,90.538414,78.51409,70.49025,61.341347,72.85259
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00032.wav,123.046875,792.9088884169765,0.036572756549690645,-498.6033,177.51414,11.2123165,27.632616,-2.8363297,5.0898414,-6.60016,-1.0522395,-4.139637,-3.0476694,-9.911628,-8.576438,-9.19357,1806.7871,139.12033,100.817635,48.494766,66.6789,40.344425,65.73504,37.372463,53.534355,38.94558,43.222202,32.088413,32.180233
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00033.wav,123.046875,1128.3811387274045,0.054395966260634185,-429.07135,120.768425,-1.7005684,17.942797,7.7381415,-2.0542626,-3.9395752,-2.5293145,-0.5850701,-0.80839604,-9.05951,-3.6882565,-0.97951883,7318.7285,1453.6384,691.31354,72.502174,161.30919,68.77418,115.85346,82.529305,58.36611,56.11783,82.23899,106.99818,182.64195
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00034.wav,123.046875,1369.5923998136116,0.07354051865815932,-309.26334,138.65692,-29.71562,33.617283,-0.36965987,5.228342,-6.3285327,3.2850165,-6.703107,-0.68848854,-13.24687,-8.538453,-9.6672,4598.7827,975.73267,308.73483,90.4868,153.7749,66.20597,76.64847,81.59005,174.02774,114.32814,91.38103,140.52812,122.56405
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00035.wav,151.99908088235293,1016.2036312413069,0.06112352269431554,-319.72226,166.00253,-11.9387,27.27777,7.8312716,1.7412491,-7.853774,-2.4011254,-2.9048698,-2.5207543,-11.3745775,-4.6163793,-4.492808,5656.283,997.6801,1117.5824,176.7795,215.8764,76.74955,105.56608,59.213543,84.28385,69.14757,53.195934,107.20602,81.44073
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00036.wav,123.046875,1282.3275301478,0.059409440255220415,-419.33255,127.41256,-3.780655,23.201252,-4.3132854,4.0386424,-8.204688,-7.614801,-7.0662546,-2.9135451,-7.399464,-5.427491,-9.091689,3962.3118,1453.988,309.8205,160.35527,250.67657,123.09653,161.63055,45.476032,70.191765,42.674854,59.14351,49.041508,51.439205
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00037.wav,151.99908088235293,1533.6492784629652,0.09391540385730858,-275.4436,125.33516,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.998162,2.4723504,-10.893561,-8.016089,-5.1683517,5744.1763,1018.5147,509.6337,123.665794,239.6808,93.03036,159.09576,82.66643,110.370094,100.4386,52.986816,77.45141,109.67979
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00038.wav,112.34714673913044,1279.480875341797,0.07583880147911833,-275.9678,146.32536,-36.601395,24.209837,-2.5517094,-2.155176,-13.30885,-6.500922,-9.406593,-3.121519,-11.546325,-4.1899295,-1.6999396,6583.6626,487.64307,376.77365,257.866,165.22742,89.06063,94.71156,79.42693,72.23536,60.509476,66.878296,62.880775,108.371254
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00039.wav,129.19921875,1633.5822989966382,0.10895658110982212,-409.5085,116.79858,-16.184534,11.701641,0.68973297,6.0123076,-4.265308,0.49973604,0.43108058,12.586633,-1.1213994,-1.1413047,4.948069,7017.7207,643.13794,357.62433,126.42696,271.0154,114.21682,176.08452,89.98551,159.11507,174.58322,100.98569,140.10965,158.80742
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00040.wav,112.34714673913044,1396.7128037657276,0.07262022368039443,-358.75812,129.07834,-30.378685,19.878695,-10.365977,-0.6496006,-10.599927,1.5427625,-3.966615,1.871792,-8.833108,-7.169191,-8.212051,5662.5996,710.442,646.9088,121.0603,206.92389,99.02012,126.84091,66.30539,123.904655,73.32018,75.74171,60.896667,66.19132
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00041.wav,123.046875,1329.4563630678226,0.07881720381380511,-368.52054,124.2544,-31.57465,17.583704,2.324991,-5.945176,-11.797774,-5.5220284,-5.3968725,-1.3089094,-8.424349,-3.6169055,2.2096312,5205.8027,467.59113,426.27493,179.11382,173.05905,84.42578,221.97447,125.55693,141.80815,38.43108,59.395653,131.22191,207.55902
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00042.wav,99.38401442307692,1326.2905913173308,0.09386497754204894,-160.66153,164.26509,-48.74267,1.6567883,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511177,-5.369692,-4.1393905,-5.426859,2433.519,482.13043,184.73077,111.64225,99.494125,33.30345,32.232727,36.88445,39.802746,43.83451,52.3212,46.621998,59.89447
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00043.wav,123.046875,1063.396723083687,0.05100896352958237,-249.65216,161.55922,10.15452,-3.057678,-0.5735793,-2.0703812,-12.197371,-8.612417,-14.639438,-12.04864,-12.293452,-7.161874,-7.8807273,3649.8887,574.3136,712.9064,165.67548,78.32814,52.60418,60.893204,58.257687,46.560898,53.683743,45.498924,59.165607,43.562878
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00044.wav,129.19921875,1181.884073002171,0.0717101248308198,-402.20825,153.97675,-15.228629,15.294281,-3.0716236,-3.1837275,-9.759971,-17.305773,-12.305011,-7.9180746,-7.099395,-0.29572085,1.5226656,2900.0007,1290.6167,321.37134,200.41339,139.32402,136.51025,168.06392,147.7824,135.79897,173.5932,126.12958,133.3392,122.39265
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00045.wav,184.5703125,1176.9449938974453,0.06226149338942308,-171.08478,156.89876,-21.83331,5.3263197,-4.0699153,-3.7315674,-8.900291,-4.9369226,-7.900487,-5.3933387,-9.340079,-6.6050344,-7.78757,1641.1954,252.36038,159.827,188.17166,110.7589,78.428185,87.725334,87.20759,103.58817,95.21204,121.17883,87.51714,90.59706
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00046.wav,129.19921875,1878.4940039517187,0.11157585315158546,-85.30834,118.44306,-31.477152,20.282328,-4.4176335,6.9121923,-10.952412,-1.6223388,-7.3614726,-3.0186844,-4.444011,-1.417289,-4.2533975,554.0474,374.28247,72.866806,38.49851,51.464176,42.774345,30.935595,26.392166,27.229109,46.31819,28.166536,44.28992,36.169506
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00047.wav,123.046875,1174.3248424595008,0.06634016398395205,-436.85822,154.08043,-19.861963,20.18266,3.1738946,0.45094585,-6.5277185,-4.6089153,-10.058647,-6.156631,-4.53336,-2.7670465,-5.211671,3777.126,166.42111,175.35219,148.87537,97.11503,71.10463,45.306553,35.75931,58.63147,66.20297,67.60658,57.531197,59.2549
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00048.wav,143.5546875,1514.0972710756876,0.08720002350983797,-124.04526,148.59566,-21.581467,17.421335,-1.4155147,4.123948,-7.0207763,-5.1447277,-5.8456483,5.0245104,-6.226354,-1.9116532,-0.90014356,8777.987,2509.0916,420.23386,222.32156,116.09126,113.083046,44.2591,61.645027,76.696434,56.026657,39.241066,52.097446,55.188175
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00049.wav,143.5546875,2224.8938399288413,0.10944642813951239,-98.35358,98.3555,-20.49053,18.820034,-2.095781,2.6650372,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.731997,0.62377596,-2.5930848,3453.064,562.1023,123.734886,123.80051,49.27047,30.373888,37.89696,28.50035,34.015564,44.89024,60.436325,36.61433,39.630558
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00050.wav,123.046875,1170.256219376788,0.04948709698859242,-449.5513,151.49677,-12.753423,44.259808,6.2501945,4.0544987,-1.476217,-1.6236225,-2.4865203,-4.2856755,-9.663299,-1.3531812,0.13567704,4610.8945,454.7486,132.90608,45.60708,38.305,20.805113,30.65865,37.52409,29.22711,19.257015,21.979765,25.443596,48.00318
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00051.wav,135.99917763157896,1527.645526264714,0.06010507872968266,-230.27237,119.15338,-1.0512242,28.384487,10.00878,16.125822,4.793946,6.1923785,0.95159554,5.915187,-1.1755236,3.5739167,-2.0996544,28254.176,1155.0316,1083.2749,95.97859,138.4082,74.14688,66.36472,36.05937,34.034016,40.89762,55.36878,40.10729,39.32734
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00052.wav,161.4990234375,2411.5244663469507,0.12693159984048724,-186.65797,86.64906,-15.726744,14.733744,-2.207751,6.2551727,-0.89246273,0.6554031,-6.0940466,-5.2228494,-7.8795443,-1.7255487,-4.7003126,9601.951,929.2559,592.8476,110.5333,98.747406,102.5328,39.595165,50.275703,120.02808,182.83908,155.78146,86.45019,102.195885
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00053.wav,107.666015625,1462.3835644748758,0.08767017105137509,-121.83352,149.66736,-42.832016,24.485321,-5.4060426,10.664613,-2.818438,0.7835229,-6.3980646,4.474059,-1.2259257,1.2524997,-1.1988703,5210.8613,910.7214,252.48276,125.96925,116.32859,63.994102,69.006645,40.821568,47.335903,35.310318,39.164345,43.360382,31.153845
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00054.wav,129.19921875,1702.24789858299,0.11507495897545662,-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.9418173,-15.889656,14.6361885,-7.799102,-1.2097644,2.820962,17.278034,-4.0977507,4240.022,782.3608,276.9053,159.27399,429.4048,115.43492,251.42216,297.66095,135.32,276.19208,320.90958,295.17905,259.062
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00055.wav,123.046875,1079.788869352158,0.05933844499226605,-483.96786,144.165,1.3792461,8.070789,4.933558,-2.316337,-2.740416,-6.8436475,-10.15446,-8.070668,-7.157022,-10.555949,-7.773563,4513.457,1623.1444,479.06372,133.9449,115.63355,56.28576,47.10652,43.050198,58.572685,74.00521,60.006767,66.30981,115.50411
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00056.wav,112.34714673913044,1681.2723869009876,0.09672226140528549,-81.11545,129.04564,-42.44421,33.13707,5.6854477,-6.503762,-2.2667923,7.401878,-18.70608,2.4765916,3.7434185,1.8843732,-10.075478,2708.4958,374.20074,140.74455,116.5428,101.18475,100.56392,94.5959,87.390854,64.538475,44.686356,73.847015,48.375397,58.821625
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00057.wav,107.666015625,1751.5809593775805,0.09522957149071926,-367.0708,112.81916,-18.745602,10.175582,-1.6043581,3.799532,0.9256812,5.0639052,-5.3709044,-9.514625,-8.494094,-1.7862537,1.2870401,8877.5205,1438.4436,390.41507,229.25897,98.84456,69.60745,71.06812,82.366875,172.31207,164.97243,89.52008,101.98804,178.56433
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00058.wav,129.19921875,1137.8827996451196,0.08184394334880124,-349.94827,161.8574,-3.369462,14.163237,5.7316136,3.507077,2.9739194,-7.0916595,-7.915771,-0.36118284,2.8649025,-2.4754703,-6.782114,1757.3241,335.8134,269.29172,75.83499,56.298935,57.20888,56.819622,72.857864,95.69977,164.51344,103.0066,97.250015,142.67017
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00059.wav,117.45383522727273,1551.3608602773115,0.093266250362529,-197.22751,137.38995,-34.159218,25.363323,-5.2644143,-2.7768812,-9.50855,-7.613304,-7.647624,-5.667732,-4.3843036,-5.4243526,-3.5282192,5628.503,607.1538,417.34436,86.029495,46.010635,43.07015,36.250435,39.48296,48.509346,42.21452,52.321213,50.679226,48.07135
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00060.wav,123.046875,1803.800200335076,0.1040197668938515,-166.42174,122.12508,-32.114124,16.680294,-5.400134,-2.4928677,-9.827045,-4.8984995,-6.967043,-4.5714536,-6.6540885,-5.4923553,-5.371946,3269.7502,694.7864,223.45683,59.474506,43.0959,43.642944,30.337074,31.180183,38.9705,44.067963,54.979107,36.60231,41.92194
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00061.wav,151.99908088235293,1322.7344268727697,0.0761046560808198,-274.3259,148.35321,-20.328934,21.799068,7.9280887,3.7767048,-2.2288494,-6.0878696,-5.6230106,-6.6903186,-5.9035316,-4.5922475,-1.5412744,7365.532,689.24384,619.55286,93.7133,189.92015,102.151405,52.413628,69.99771,49.217438,54.356064,74.23576,87.861595,84.48986
classical,C:\Narasimha\KLETU Related\6th Semester Related\GenAI and NLP\GenAI\Course Project\Dataset\GTZAN\genres_original\classical\classical.00062.wav,92.28515625,1474.7414794976396,0.07402917754253674,-305.44928,135.9327,-11.758563,18.213852,10.375582,3.0047128,-5.5933824,0.14134435,-1.354128,-1.8684579,-3.2081378,-6.7502136,-2.6937735,19519.203,1054.6273,460.72333,108.20604,148.30165,61.626545,87.09171,43.633484,53.406124,33.558144,49.982983,45.260017,59.948
